trainerID,trainername,pokename
3841,"Ace Trainer♀ Maya",Lickitung
3842,"Ace Trainer♀ Maya",Roselia
3842,"Ace Trainer♀ Maya",Kirlia
3842,"Ace Trainer♀ Maya",Lickitung
3843,"Ace Trainer♀ Maya",Roserade
3843,"Ace Trainer♀ Maya",Gardevoir
3843,"Ace Trainer♀ Maya",Lickilicky
3844,"Ace Trainer♀ Meagan",Delcatty
3844,"Ace Trainer♀ Meagan",Abomasnow
3845,"Ace Trainer♂ Micah",Metang
3845,"Ace Trainer♂ Micah",Ludicolo
3846,"Ace Trainer♀ Mikayla",Seviper
3846,"Ace Trainer♀ Mikayla",Persian
3846,"Ace Trainer♀ Mikayla",Absol
3847,"Ace Trainer♀ Monique",Luxray
3847,"Ace Trainer♀ Monique",Ursaring
3847,"Ace Trainer♀ Monique",Gliscor
3848,"Ace Trainer♀ Moira",Sandslash
3848,"Ace Trainer♀ Moira",Gastrodon
3848,"Ace Trainer♀ Moira",Claydol
3849,"Ace Trainer♀ Moira",Sandslash
3849,"Ace Trainer♀ Moira",Gastrodon
3849,"Ace Trainer♀ Moira",Claydol
3850,"Ace Trainer♀ Natasha",Wigglytuff
3850,"Ace Trainer♀ Natasha",Gardevoir
3850,"Ace Trainer♀ Natasha",Medicham
3851,"Ace Trainer♀ Olivia",Kirlia
3851,"Ace Trainer♀ Olivia",Buneary
3851,"Ace Trainer♀ Olivia",Seaking
3852,"Ace Trainer♀ Olivia",Gardevoir
3852,"Ace Trainer♀ Olivia",Seaking
3852,"Ace Trainer♀ Olivia",Lopunny
3853,"Ace Trainer♂ Omar",Mamoswine
3853,"Ace Trainer♂ Omar",Mothim
3853,"Ace Trainer♂ Omar",Rampardos
3854,"Ace Trainer♂ Quinn",Pinsir
3854,"Ace Trainer♂ Quinn",Lanturn
3855,"Ace Trainer♂ Rodolfo",Starmie
3855,"Ace Trainer♂ Rodolfo",Vibrava
3856,"Ace Trainer♂ Rodolfo",Starmie
3856,"Ace Trainer♂ Rodolfo",Flygon
3857,"Ace Trainer♂ Ruben",Nuzleaf
3857,"Ace Trainer♂ Ruben",Gyarados
3858,"Ace Trainer♀ Sandra",Dugtrio
3858,"Ace Trainer♀ Sandra",Raichu
3858,"Ace Trainer♀ Sandra",Ninetales
3859,"Ace Trainer♂ Saul",Tauros
3860,"Ace Trainer♂ Saul",Tauros
3861,"Ace Trainer♀ Savannah",Snorunt
3861,"Ace Trainer♀ Savannah",Snorunt
3861,"Ace Trainer♀ Savannah",Glalie
3862,"Ace Trainer♂ Sergio",Snover
3862,"Ace Trainer♂ Sergio",Sneasel
3863,"Ace Trainer♀ Shannon",Cherrim
3863,"Ace Trainer♀ Shannon",Azumarill
3863,"Ace Trainer♀ Shannon",Lopunny
3864,"Ace Trainer♀ Shannon",Cherrim
3864,"Ace Trainer♀ Shannon",Azumarill
3864,"Ace Trainer♀ Shannon",Lopunny
3865,"Ace Trainer♂ Skylar",Loudred
3865,"Ace Trainer♂ Skylar",Rampardos
3865,"Ace Trainer♂ Skylar",Pelipper
3866,"Ace Trainer♂ Stefan",Pupitar
3866,"Ace Trainer♂ Stefan",Torterra
3867,"Ace Trainer♀ Sydney",Clefable
3867,"Ace Trainer♀ Sydney",Torterra
3868,"Ace Trainer♂ Zachery",Electabuzz
3868,"Ace Trainer♂ Zachery",Magneton
3869,"Ace Trainer♂ Allen",Charmeleon
3869,"Ace Trainer♂ Allen",Magnemite
3870,"Ace Trainer♂ Alton",Ivysaur
3870,"Ace Trainer♂ Alton",Charmeleon
3870,"Ace Trainer♂ Alton",Wartortle
3871,"Ace Trainer♂ Arabella",Stantler
3871,"Ace Trainer♂ Arabella",Tauros
3872,"Ace Trainer♂ Blake",Magneton
3872,"Ace Trainer♂ Blake",Quagsire
3872,"Ace Trainer♂ Blake",Exeggcute
3873,"Ace Trainer♂ Bonita",Spinda
3873,"Ace Trainer♂ Bonita",Sudowoodo
3874,"Ace Trainer♂ Brian",Mareep
3875,"Ace Trainer♀ Carol*",Electrode
3875,"Ace Trainer♀ Carol*",Starmie
3875,"Ace Trainer♀ Carol*",Ninetales
3876,"Ace Trainer♂ Cody",Horsea
3876,"Ace Trainer♂ Cody",Seadra
3877,"Ace Trainer♀ Cybil",Mareep
3877,"Ace Trainer♀ Cybil",Bellossom
3878,"Ace Trainer♀ Emma",Poliwhirl
3879,"Ace Trainer♀ Fran",Seadra
3880,"Ace Trainer♂ French",Absol
3880,"Ace Trainer♂ French",Alakazam
3881,"Ace Trainer♂ Gaven",Victreebel
3881,"Ace Trainer♂ Gaven",Kingler
3881,"Ace Trainer♂ Gaven",Flareon
3882,"Ace Trainer♂ Gaven",Victreebel
3882,"Ace Trainer♂ Gaven",Kingler
3882,"Ace Trainer♂ Gaven",Flareon
3883,"Ace Trainer♂ Gaven",Victreebel
3883,"Ace Trainer♂ Gaven",Kingler
3883,"Ace Trainer♂ Gaven",Flareon
3884,"Ace Trainer♂ Gaven",Victreebel
3884,"Ace Trainer♂ Gaven",Kingler
3884,"Ace Trainer♂ Gaven",Flareon
3885,"Ace Trainer♀ Gwen",Eevee
3885,"Ace Trainer♀ Gwen",Vaporeon
3885,"Ace Trainer♀ Gwen",Jolteon
3885,"Ace Trainer♀ Gwen",Flareon
3886,"Ace Trainer♀ Irene",Goldeen
3886,"Ace Trainer♀ Irene",Seaking
3887,"Ace Trainer♂ Jake",Parasect
3887,"Ace Trainer♂ Jake",Golduck
3887,"Ace Trainer♂ Jake",Vaporeon
3888,"Ace Trainer♀ Jamie",Rapidash
3888,"Ace Trainer♀ Jamie",Flaaffy
3889,"Ace Trainer♀ Jamie",Rapidash
3889,"Ace Trainer♀ Jamie",Ampharos
3890,"Ace Trainer♀ Jamie",Rapidash
3890,"Ace Trainer♀ Jamie",Ampharos
3891,"Ace Trainer♀ Jamie",Rapidash
3891,"Ace Trainer♀ Jamie",Ampharos
3892,"Ace Trainer♀ Jenn",Staryu
3892,"Ace Trainer♀ Jenn",Starmie
3893,"Ace Trainer♀ Joyce",Pikachu
3893,"Ace Trainer♀ Joyce",Blastoise
3894,"Ace Trainer♀ Kate",Shellder
3894,"Ace Trainer♀ Kate",Cloyster
3895,"Ace Trainer♀ Kelly",Marill
3895,"Ace Trainer♀ Kelly",Wartortle
3895,"Ace Trainer♀ Kelly",Wartortle
3896,"Ace Trainer♂ Kevin",Rhyhorn
3896,"Ace Trainer♂ Kevin",Charmeleon
3896,"Ace Trainer♂ Kevin",Wartortle
3897,"Ace Trainer♂ Kobe",Dragonair
3898,"Ace Trainer♀ Lois",Mareep
3898,"Ace Trainer♀ Lois",Ninetales
3899,"Ace Trainer♀ Lola",Dratini
3899,"Ace Trainer♀ Lola",Dragonair
3900,"Ace Trainer♀ Megan",Bulbasaur
3900,"Ace Trainer♀ Megan",Ivysaur
3900,"Ace Trainer♀ Megan",Venusaur
3901,"Ace Trainer♂ Mike",Dragonair
3902,"Ace Trainer♂ Nick",Charmander
3902,"Ace Trainer♂ Nick",Bulbasaur
3902,"Ace Trainer♂ Nick",Squirtle
3903,"Ace Trainer♂ Paulo",Dratini
3903,"Ace Trainer♂ Paulo",Dratini
3903,"Ace Trainer♂ Paulo",Seadra
3904,"Ace Trainer♀ Piper",Horsea
3904,"Ace Trainer♀ Piper",Horsea
3904,"Ace Trainer♀ Piper",Seadra
3905,"Ace Trainer♀ Quinn",Ivysaur
3905,"Ace Trainer♀ Quinn",Starmie
3906,"Ace Trainer♀ Reena",Growlithe
3906,"Ace Trainer♀ Reena",Nidorina
3906,"Ace Trainer♀ Reena",Staryu
3907,"Ace Trainer♀ Reena",Growlithe
3907,"Ace Trainer♀ Reena",Nidorina
3907,"Ace Trainer♀ Reena",Staryu
3908,"Ace Trainer♀ Reena",Arcanine
3908,"Ace Trainer♀ Reena",Nidoqueen
3908,"Ace Trainer♀ Reena",Starmie
3909,"Ace Trainer♀ Reena",Arcanine
3909,"Ace Trainer♀ Reena",Nidoqueen
3909,"Ace Trainer♀ Reena",Starmie
3910,"Ace Trainer♂ Ryan",Pidgeot
3910,"Ace Trainer♂ Ryan",Electabuzz
3911,"Ace Trainer♀ Salma",Slowking
3911,"Ace Trainer♀ Salma",Lickilicky
3912,"Ace Trainer♂ Shaye*",Jolteon
3912,"Ace Trainer♂ Shaye*",Tangela
3912,"Ace Trainer♂ Shaye*",Tauros
3913,"Ace Trainer♀ Allison",Drilbur
3913,"Ace Trainer♀ Allison",Zebstrika
3914,"Ace Trainer♂ Austin*",Swoobat
3915,"Ace Trainer♂ Beckett",Stoutland
3916,"Ace Trainer♀ Beverly",Furret
3916,"Ace Trainer♀ Beverly",Gabite
3916,"Ace Trainer♀ Beverly",Grumpig
3917,"Ace Trainer♀ Carol",Vanillish
3917,"Ace Trainer♀ Carol",Gothorita
3917,"Ace Trainer♀ Carol",Duosion
3918,"Ace Trainer♀ Cathy",Simisage
3918,"Ace Trainer♀ Cathy",Simisear
3918,"Ace Trainer♀ Cathy",Simipour
3919,"Ace Trainer♂ Charlie",Galvantula
3919,"Ace Trainer♂ Charlie",Tropius
3919,"Ace Trainer♂ Charlie",Mamoswine
3920,"Ace Trainer♀ Cheyenne",Sawsbuck
3920,"Ace Trainer♀ Cheyenne",Jellicent
3921,"Ace Trainer♀ Clara",Fraxure
3922,"Ace Trainer♂ Corky",Whimsicott
3922,"Ace Trainer♂ Corky",Tirtouga
3923,"Ace Trainer♀ Dara",Deino
3923,"Ace Trainer♀ Dara",Druddigon
3924,"Ace Trainer♂ David",Klang
3924,"Ace Trainer♂ David",Seismitoad
3925,"Ace Trainer♂ Dwayne",Stoutland
3925,"Ace Trainer♂ Dwayne",Scolipede
3926,"Ace Trainer♀ EileenB",Simisage
3926,"Ace Trainer♀ EileenB",Simisear
3926,"Ace Trainer♀ EileenB",Simipour
3927,"Ace Trainer♀ EileenW",Mienfoo
3927,"Ace Trainer♀ EileenW",Elgyem
3927,"Ace Trainer♀ EileenW",Pawniard
3928,"Ace Trainer♂ Elmer",Liepard
3928,"Ace Trainer♂ Elmer",Watchog
3928,"Ace Trainer♂ Elmer",Swoobat
3929,"Ace Trainer♀ Glinda",Alomomola
3929,"Ace Trainer♀ Glinda",Klinklang
3929,"Ace Trainer♀ Glinda",Beheeyem
3930,"Ace Trainer♂ Henry",Tauros
3930,"Ace Trainer♂ Henry",Wailord
3931,"Ace Trainer♂ Jesse",Vanillish
3931,"Ace Trainer♂ Jesse",Galvantula
3932,"Ace Trainer♀ Jamie",Cubchoo
3932,"Ace Trainer♀ Jamie",Leavanny
3933,"Ace Trainer♂ Jared",Archen
3934,"Ace Trainer♂ Johan",Fraxure
3934,"Ace Trainer♂ Johan",Eelektrik
3934,"Ace Trainer♂ Johan",Accelgor
3935,"Ace Trainer♂ Jose",Fraxure
3935,"Ace Trainer♂ Jose",Fraxure
3936,"Ace Trainer♀ Junko",Purugly
3936,"Ace Trainer♀ Junko",Espeon
3936,"Ace Trainer♀ Junko",Lapras
3937,"Ace Trainer♀ Kassandra",Swoobat
3937,"Ace Trainer♀ Kassandra",Gothorita
3938,"Ace Trainer♂ Kipp",Absol
3938,"Ace Trainer♂ Kipp",Dodrio
3938,"Ace Trainer♂ Kipp",Walrein
3939,"Ace Trainer♀ LenaB",Gardevoir
3939,"Ace Trainer♀ LenaB",Gallade
3940,"Ace Trainer♂ LouB",Mienfoo
3940,"Ace Trainer♂ LouB",Elgyem
3940,"Ace Trainer♂ LouB",Pawniard
3941,"Ace Trainer♂ LouW",Simisage
3941,"Ace Trainer♂ LouW",Simisear
3941,"Ace Trainer♂ LouW",Simipour
3942,"Ace Trainer♀ Lucille",Jynx
3942,"Ace Trainer♀ Lucille",Vaporeon
3942,"Ace Trainer♀ Lucille",Gliscor
3943,"Ace Trainer♀ Mariana",Rotom
3943,"Ace Trainer♀ Mariana",Butterfree
3943,"Ace Trainer♀ Mariana",Alomomola
3944,"Ace Trainer♀ Olwen",Deino
3945,"Ace Trainer♀ Shanta",Whimsicott
3945,"Ace Trainer♀ Shanta",Zebstrika
3946,"Ace Trainer♀ Stella",Gothita
3946,"Ace Trainer♀ Stella",Lilligant
3946,"Ace Trainer♀ Stella",Ducklett
3947,"Ace Trainer♂ Terry",Dratini
3947,"Ace Trainer♂ Terry",Sudowoodo
3947,"Ace Trainer♂ Terry",Scyther
3947,"Ace Trainer♂ Terry",Manectric
3948,"Ace Trainer♂ Tom",Deino
3948,"Ace Trainer♂ Tom",Fraxure
3948,"Ace Trainer♂ Tom",Druddigon
3949,"Ace Trainer♂ VincentB",Magmortar
3950,"Ace Trainer♂ Webster",Fraxure
3951,"Ace Trainer♂ Yuki",Krokorok
3951,"Ace Trainer♂ Yuki",Palpitoad
3951,"Ace Trainer♂ Yuki",Klang
3952,"Ace Trainer♀ Angi",Lopunny
3952,"Ace Trainer♀ Angi",Lampent
3953,"Ace Trainer♂ Beckett",Whimsicott
3953,"Ace Trainer♂ Beckett",Unfezant
3954,"Ace Trainer♀ Belle",Archen
3954,"Ace Trainer♀ Belle",Axew
3955,"Ace Trainer♂ Billy",Golurk
3955,"Ace Trainer♂ Billy",Sigilyph
3956,"Ace Trainer♀ Chandra",Tangrowth
3957,"Ace Trainer♂ Charlie",Galvantula
3957,"Ace Trainer♂ Charlie",Tropius
3957,"Ace Trainer♂ Charlie",Mamoswine
3958,"Ace Trainer♀ Cheyenne",Heatmor
3958,"Ace Trainer♀ Cheyenne",Umbreon
3958,"Ace Trainer♀ Cheyenne",Mismagius
3959,"Ace Trainer♀ Cora",Grumpig
3959,"Ace Trainer♀ Cora",Drifblim
3960,"Ace Trainer♂ Corky*",Klink
3960,"Ace Trainer♂ Corky*",Unfezant
3960,"Ace Trainer♂ Corky*",Sandslash
3961,"Ace Trainer♂ Doyle",Floatzel
3961,"Ace Trainer♂ Doyle",Mantine
3962,"Ace Trainer♂ Enzio",Basculin
3962,"Ace Trainer♂ Enzio",Basculin
3962,"Ace Trainer♂ Enzio",Azumarill
3963,"Ace Trainer♀ Eve",Sawsbuck
3964,"Ace Trainer♂ Geoff",Tirtouga
3964,"Ace Trainer♂ Geoff",Axew
3965,"Ace Trainer♂ Grant",Emolga
3965,"Ace Trainer♂ Grant",Jellicent
3966,"Ace Trainer♂ Henry",Herdier
3966,"Ace Trainer♂ Henry",Marill
3967,"Ace Trainer♂ Henry",Tauros
3967,"Ace Trainer♂ Henry",Wailord
3968,"Ace Trainer♀ Jacqueline",Excadrill
3969,"Ace Trainer♀ Jamie",Drifblim
3969,"Ace Trainer♀ Jamie",Claydol
3970,"Ace Trainer♀ Jeanne",Pelipper
3970,"Ace Trainer♀ Jeanne",Wailord
3971,"Ace Trainer♀ Juliet",Swanna
3971,"Ace Trainer♀ Juliet",Galvantula
3972,"Ace Trainer ♀ Junko*",Gligar
3972,"Ace Trainer ♀ Junko*",Lilligant
3972,"Ace Trainer ♀ Junko*",Basculin
3973,"Ace Trainer♀ Kathrine",Linoone
3973,"Ace Trainer♀ Kathrine",Mandibuzz
3973,"Ace Trainer♀ Kathrine",Toxicroak
3974,"Ace Trainer♂ Kelsey",Furret
3974,"Ace Trainer♂ Kelsey",Braviary
3974,"Ace Trainer♂ Kelsey",Seismitoad
3975,"Ace Trainer♂ Kipp*",Tangela
3975,"Ace Trainer♂ Kipp*",Zebstrika
3975,"Ace Trainer♂ Kipp*",Skarmory
3976,"Ace Trainer♀ Layla",Cofagrigus
3977,"Ace Trainer♀ Lucca",Arcanine
3977,"Ace Trainer♀ Lucca",Excadrill
3978,"Ace Trainer♀ Lucille",Jynx
3978,"Ace Trainer♀ Lucille",Vaporeon
3978,"Ace Trainer♀ Lucille",Aerodactyl
3979,"Ace Trainer♀ Mariana",Magnemite
3979,"Ace Trainer♀ Mariana",Basculin
3980,"Ace Trainer♀ Mariana",Rotom
3980,"Ace Trainer♀ Mariana",Butterfree
3980,"Ace Trainer♀ Mariana",Alomomola
3981,"Ace Trainer♀ Mary",Tirtouga
3981,"Ace Trainer♀ Mary",Magmar
3982,"Ace Trainer♀ Melina",Alomomola
3983,"Ace Trainer♂ Miguel",Delcatty
3983,"Ace Trainer♂ Miguel",Eelektrik
3984,"Ace Trainer♀ Miki",Scolipede
3984,"Ace Trainer♀ Miki",Arcanine
3985,"Ace Trainer♀ Natasha",Beartic
3986,"Ace Trainer♀ Nina",Galvantula
3987,"Ace Trainer♂ Pierce",Swanna
3987,"Ace Trainer♂ Pierce",Ampharos
3988,"Ace Trainer♂ Ray",Vibrava
3988,"Ace Trainer♂ Ray",Camerupt
3989,"Ace Trainer♀ Sable",Golduck
3989,"Ace Trainer♀ Sable",Starmie
3990,"Ace Trainer♂ Santino",Walrein
3991,"Ace Trainer♂ Sean",Durant
3991,"Ace Trainer♂ Sean",Espeon
3991,"Ace Trainer♂ Sean",Honchkrow
3992,"Ace Trainer♀ Shanta",Heatmor
3992,"Ace Trainer♀ Shanta",Galvantula
3993,"Ace Trainer♂ Shaye",Archen
3993,"Ace Trainer♂ Shaye",Electabuzz
3994,"Ace Trainer♂ Shel",Starmie
3994,"Ace Trainer♂ Shel",Drapion
3995,"Ace Trainer♀ Shelly",Swoobat
3995,"Ace Trainer♀ Shelly",Lilligant
3996,"Ace Trainer♀ Summer",Pelipper
3996,"Ace Trainer♀ Summer",Starmie
3997,"Ace Trainer♂ Tom",Magmar
3997,"Ace Trainer♂ Tom",Mamoswine
3998,"Ace Trainer♀ Trish",Swanna
3999,"Ace Trainer♀ Vicki*",Stoutland
3999,"Ace Trainer♀ Vicki*",Krokorok
3999,"Ace Trainer♀ Vicki*",Ferroseed
4000,"Ace Trainer♂ Webster",Durant
4000,"Ace Trainer♂ Webster",Ferrothorn
4001,"Ace Trainer♂ Adelbert",Lucario
4002,"Ace Trainer♀ Alanza",Weavile
4003,"Ace Trainer♂ Anton",Weezing
4003,"Ace Trainer♂ Anton",Bronzong
4003,"Ace Trainer♂ Anton",Eelektross
4004,"Ace Trainer♂ Bence",Steelix
4004,"Ace Trainer♂ Bence",Electrode
4004,"Ace Trainer♂ Bence",Kangaskhan
4005,"Ace Trainer♀ Cordelia",Doublade
4006,"Ace Trainer♂ Emil",Absol
4006,"Ace Trainer♂ Emil",Pinsir
4007,"Ace Trainer♂ Evan",Chandelure
4008,"Ace Trainer♀ Hilde",Sharpedo
4008,"Ace Trainer♀ Hilde",Gardevoir
4009,"Ace Trainer♀ Imelda",Sneasel
4009,"Ace Trainer♀ Imelda",Cloyster
4010,"Ace Trainer♂ Mathis",Lanturn
4011,"Ace Trainer♂ Maxim",Electrode
4012,"Ace Trainer♀ Michele",Magcargo
4012,"Ace Trainer♀ Michele",Scizor
4013,"Ace Trainer♀ Mireille",Sableye
4013,"Ace Trainer♀ Mireille",Crustle
4014,"Ace Trainer♀ Monique",Doduo
4014,"Ace Trainer♀ Monique",Granbull
4014,"Ace Trainer♀ Monique",Helioptile
4015,"Ace Trainer♂ Neil",Raichu
4015,"Ace Trainer♂ Neil",Golduck
4015,"Ace Trainer♂ Neil",Marowak
4016,"Ace Trainer♂ Rico",Ampharos
4017,"Ace Trainer♂ Robbie",Carbink
4017,"Ace Trainer♂ Robbie",Raichu
4017,"Ace Trainer♂ Robbie",Kingdra
4018,"Ace Trainer♀ Shannon",Cryogonal
4018,"Ace Trainer♀ Shannon",Piloswine
4018,"Ace Trainer♀ Shannon",Jynx
4019,"Ace Trainer♂ Theo",Beartic
4019,"Ace Trainer♂ Theo",Vanilluxe
4020,"Ace Trainer♂ Viktor",Delibird
4020,"Ace Trainer♂ Viktor",Mamoswine
4021,"Ace Trainer♂ Albert",Sigilyph
4021,"Ace Trainer♂ Albert",Rhyperior
4022,"Ace Trainer♂ Benedict",Flareon
4022,"Ace Trainer♂ Benedict",Heatmor
4023,"Ace Trainer♂ Berke",Zangoose
4024,"Ace Trainer♀ Brooke",Wingull
4024,"Ace Trainer♀ Brooke",Numel
4024,"Ace Trainer♀ Brooke",Roselia
4025,"Ace Trainer♀ Brooke",Pelipper
4025,"Ace Trainer♀ Brooke",Numel
4025,"Ace Trainer♀ Brooke",Roselia
4026,"Ace Trainer♀ Brooke",Pelipper
4026,"Ace Trainer♀ Brooke",Camerupt
4026,"Ace Trainer♀ Brooke",Roselia
4027,"Ace Trainer♀ Brooke",Pelipper
4027,"Ace Trainer♀ Brooke",Camerupt
4027,"Ace Trainer♀ Brooke",Roserade
4028,"Ace Trainer♀ Brooke",Purugly
4028,"Ace Trainer♀ Brooke",Pelipper
4028,"Ace Trainer♀ Brooke",Camerupt
4028,"Ace Trainer♀ Brooke",Roserade
4028,"Ace Trainer♀ Brooke",Lapras
4029,"Ace Trainer♀ Claudia",Snorunt
4029,"Ace Trainer♀ Claudia",Masquerain
4029,"Ace Trainer♀ Claudia",Dusclops
4030,"Ace Trainer♂ Clyde",Vibrava
4030,"Ace Trainer♂ Clyde",Skarmory
4031,"Ace Trainer♀ Constance",Seviper
4031,"Ace Trainer♀ Constance",Swellow
4032,"Ace Trainer♂ Cornelius",Golem
4032,"Ace Trainer♂ Cornelius",Raichu
4033,"Ace Trainer♂ Edgar",Mawile
4034,"Ace Trainer♀ Elaine",Lairon
4034,"Ace Trainer♀ Elaine",Tropius
4035,"Ace Trainer♂ George",Linoone
4036,"Ace Trainer♀ Harriet",Crobat
4037,"Ace Trainer♂ Hisato",Pinsir
4038,"Ace Trainer♀ Honor",Torkoal
4038,"Ace Trainer♀ Honor",Medicham
4039,"Ace Trainer♀ Hope",Froslass
4040,"Ace Trainer♀ Jennifer",Milotic
4041,"Ace Trainer♀ Jody",Zangoose
4042,"Ace Trainer♀ Julie",Ninetales
4042,"Ace Trainer♀ Julie",Bellossom
4043,"Ace Trainer♂ Leopold",Vibrava
4043,"Ace Trainer♂ Leopold",Rhydon
4044,"Ace Trainer♀ Lori",Linoone
4045,"Ace Trainer♀ Mary",Delcatty
4046,"Ace Trainer♀ Melba",Shedinja
4046,"Ace Trainer♀ Melba",Shedinja
4047,"Ace Trainer♂ Neville",Zangoose
4047,"Ace Trainer♂ Neville",Breloom
4048,"Ace Trainer♂ Neville",Zangoose
4048,"Ace Trainer♂ Neville",Breloom
4049,"Ace Trainer♂ Neville",Zangoose
4049,"Ace Trainer♂ Neville",Breloom
4050,"Ace Trainer♂ Neville",Zangoose
4050,"Ace Trainer♂ Neville",Breloom
4051,"Ace Trainer♂ Neville",Zangoose
4051,"Ace Trainer♂ Neville",Breloom
4051,"Ace Trainer♂ Neville",Chandelure
4052,"Ace Trainer♂ Parker",Linoone
4053,"Ace Trainer♀ Portia",Kecleon
4053,"Ace Trainer♀ Portia",Magcargo
4054,"Ace Trainer♀ Portia",Kecleon
4054,"Ace Trainer♀ Portia",Magcargo
4055,"Ace Trainer♀ Portia",Kecleon
4055,"Ace Trainer♀ Portia",Magcargo
4056,"Ace Trainer♀ Portia",Kecleon
4056,"Ace Trainer♀ Portia",Vanillish
4056,"Ace Trainer♀ Portia",Magcargo
4057,"Ace Trainer♀ Portia",Kecleon
4057,"Ace Trainer♀ Portia",Magcargo
4057,"Ace Trainer♀ Portia",Vanilluxe
4058,"Ace Trainer♂ Randall",Delcatty
4059,"Ace Trainer♂ Vito",Electrode
4059,"Ace Trainer♂ Vito",Swalot
4060,"Ace Trainer♂ Warren",Lairon
4060,"Ace Trainer♂ Warren",Alakazam
4060,"Ace Trainer♂ Warren",Manectric
4061,"Ace Trainer♀ Wendy",Rhyhorn
4061,"Ace Trainer♀ Wendy",Tropius
4062,"Ace Trainer♂ Wilton",Electrike
4062,"Ace Trainer♂ Wilton",Makuhita
4062,"Ace Trainer♂ Wilton",Bagon
4063,"Ace Trainer♂ Wilton",Manectric
4063,"Ace Trainer♂ Wilton",Wailmer
4063,"Ace Trainer♂ Wilton",Hariyama
4064,"Ace Trainer♂ Wilton",Manectric
4064,"Ace Trainer♂ Wilton",Wailmer
4064,"Ace Trainer♂ Wilton",Hariyama
4065,"Ace Trainer♂ Wilton",Manectric
4065,"Ace Trainer♂ Wilton",Fraxure
4065,"Ace Trainer♂ Wilton",Hariyama
4065,"Ace Trainer♂ Wilton",Wailord
4066,"Ace Trainer♂ Wilton",Talonflame
4066,"Ace Trainer♂ Wilton",Manectric
4066,"Ace Trainer♂ Wilton",Wailord
4066,"Ace Trainer♂ Wilton",Hariyama
4066,"Ace Trainer♂ Wilton",Haxorus
4067,"Ace Trainer♂ Zane",Slugma
4067,"Ace Trainer♂ Zane",Kecleon
4068,"Ace Trainer♀ Alexis",Goomy
4068,"Ace Trainer♀ Alexis",Sylveon
4069,"Ace Trainer♀ Angela",Cloyster
4070,"Ace Trainer♂ Chase",Grimer
4071,"Ace Trainer♂ Cole",Goodra
4072,"Ace Trainer♀ Eileen",Wingull
4072,"Ace Trainer♀ Eileen",Fearow
4073,"Ace Trainer♂ Hiroshi",Absol
4073,"Ace Trainer♂ Hiroshi",Lapras
4074,"Ace Trainer♂ Jackson",Marowak
4074,"Ace Trainer♂ Jackson",Braviary
4075,"Ace Trainer♂ Jim",Kadabra
4076,"Ace Trainer♀ Junko",Lilligant
4076,"Ace Trainer♀ Junko",Weavile
4077,"Ace Trainer♀ Karla",Vulpix
4077,"Ace Trainer♀ Karla",Haunter
4077,"Ace Trainer♀ Karla",Wigglytuff
4078,"Ace Trainer♂ Kekoa",Skarmory
4078,"Ace Trainer♂ Kekoa",Sharpedo
4079,"Ace Trainer♀ Lindsey",Garbodor
4080,"Ace Trainer♀ Makana",Slowpoke
4081,"Ace Trainer♀ Tori",Growlithe
4082,"Ace Trainer♀ Tori",Arcanine
4083,"Ace Trainer♂ Yuki",Sandshrew
4083,"Ace Trainer♂ Yuki",Marowak
4084,"Cool♀",Oddish
4084,"Cool♀",Bulbasaur
4084,"Cool♀",Squirtle
4084,"Cool♀",Psyduck
4084,"Cool♀",Horsea
4084,"Cool♀",Eevee
4085,"Cool♀",Paras
4085,"Cool♀",Bulbasaur
4085,"Cool♀",Bellsprout
4085,"Cool♀",Magnemite
4085,"Cool♀",Psyduck
4085,"Cool♀",Poliwag
4086,"Cool♂",Flareon
4086,"Cool♂",Slowpoke
4086,"Cool♂",Diglett
4086,"Cool♂",Lickitung
4086,"Cool♂",Horsea
4086,"Cool♂",Magnemite
4087,"Cool♂",Vulpix
4087,"Cool♂",Seel
4087,"Cool♂",Voltorb
4087,"Cool♂",Sandshrew
4087,"Cool♂",Ditto
4087,"Cool♂",Koffing
4088,"Cool♀",Gloom
4088,"Cool♀",Weepinbell
4088,"Cool♀",Ivysaur
4088,"Cool♀",Golduck
4088,"Cool♀",Wartortle
4088,"Cool♀",Seadra
4089,"Cool♀",Gloom
4089,"Cool♀",Parasect
4089,"Cool♀",Ivysaur
4089,"Cool♀",Magneton
4089,"Cool♀",Golduck
4089,"Cool♀",Seadra
4090,"Cool♂",Rhyhorn
4090,"Cool♂",Magneton
4090,"Cool♂",Moltres
4090,"Cool♂",Cloyster
4090,"Cool♂",Dragonair
4090,"Cool♂",Kangaskhan
4091,"Cool♂",Ninetales
4091,"Cool♂",Gyarados
4091,"Cool♂",Raichu
4091,"Cool♂",Sandslash
4091,"Cool♂",Jynx
4091,"Cool♂",Persian
4092,"Cool♀",Vileplume
4092,"Cool♀",Victreebel
4092,"Cool♀",Rhydon
4092,"Cool♀",Tentacruel
4092,"Cool♀",Blastoise
4092,"Cool♀",Lapras
4093,"Cool♀",Vileplume
4093,"Cool♀",Victreebel
4093,"Cool♀",Venusaur
4093,"Cool♀",Electabuzz
4093,"Cool♀",Slowbro
4093,"Cool♀",Kabutops
4094,"Cool♂",Jolteon
4094,"Cool♂",Ninetales
4094,"Cool♂",Slowbro
4094,"Cool♂",Dragonite
4094,"Cool♂",Aerodactyl
4094,"Cool♂",Snorlax
4095,"Cool♂",Electrode
